 SIX AA 13 1 180
 200   .673  -103 15.08  121  .035  43  .616   -38
 400   .636  -142  9.13   99  .043  38  .420   -47
 600   .635  -160  6.27   88  .048  38  .369   -45
 800   .613  -171  4.83   78  .055  41  .341   -42
 1000  .632   179  3.90   70  .061  42  .365   -52
 1200  .636   172  3.29   64  .069  44  .323   -59
 1300  .606   167  3.03   61  .072  44  .326   -56
 1500  .597   164  2.63   55  .078  46  .331   -56
 1600  .621   161  2.49   52  .082  47  .339   -66
 1800  .628   156  2.21   47  .091  47  .353   -68
 1900  .607   154  2.12   44  .095  47  .352   -64
 2000  .610   150  2.04   41  .101  47  .352   -73
 MSC UU 15 100 2000
 100   .612   -89 28.27  133  .018  51  .724   -34
 200   .617  -133 18.89  110  .024  42  .475   -43
 400   .616  -160 10.31   93  .032  46  .319   -49
 600   .625  -172  6.90   84  .040  50  .278   -44
 700   .611  -177  5.99   79  .044  52  .296   -46
 900   .610   172  4.65   72  .052  53  .236   -51
 1000  .626   172  4.24   68  .057  54  .301   -51
 1200  .633   166  3.57   62  .066  54  .265   -59
 1300  .603   161  3.27   59  .070  55  .268   -54
 1500  .594   159  2.84   53  .079  55  .279   -54
 1600  .616   157  2.69   51  .084  55  .285   -65
 1700  .591   154  2.53   48  .089  55  .299   -59
 1800  .625   152  2.04   46  .094  54  .301   -67
 1900  .602   150  2.29   43  .099  53  .302   -62
 2000  .606   147  2.20   41  .105  53  .301   -71
 MSC VV 15 100 2000
 100   .859   -18  6.96  164  .018  76 1.018    -7
 200   .855   -34  6.90  153  .032  66  .946   -14
 400   .767   -65  6.17  131  .054  51  .806   -28
 600   .700   -92  5.36  116  .067  40  .721   -33
 700   .650  -104  5.00  108  .071  35  .721   -37
 900   .602  -128  4.42   94  .076  28  .602   -42
 1000  .610  -136  4.11   88  .078  26  .653   -44
 1200  .610  -153  3.61   78  .080  23  .566   -50
 1300  .553  -160  3.37   74  .081  21  .563   -49
 1500  .552  -170  2.94   65  .081  19  .542   -49
 1600  .569  -176  2.83   62  .081  19  .537   -56
 1700  .542   179  2.63   58  .082  19  .543   -54
 1800  .568   172  2.51   54  .082  19  .534   -59
 1900  .565   168  2.42   51  .084  18  .530   -57
 2000  .562   163  2.33   47  .085  19  .512   -64
 MSC WW 15 100 2000
 100   .647   -35 18.73  155  .014  69  .959   -14
 200   .604   -69 17.15  137  .023  55  .800   -25
 400   .535  -116 12.38  111  .033  45  .589   -37
 600   .512  -143  9.06   97  .039  44  .509   -37
 700   .492  -154  7.98   90  .042  43  .512   -39
 900   .492  -172  6.36   80  .047  43  .414   -41
 1000  .509  -175  5.82   76  .050  43  .478   -43
 1200  .527   174  4.91   68  .056  43  .410   -48
 1300  .489   167  4.50   65  .058  43  .412   -46
 1500  .494   161  3.88   58  .063  43  .405   -46
 1600  .517   158  3.69   56  .066  43  .399   -54
 1700  .494   154  3.46   53  .070  45  .413   -50
 1800  .531   150  3.26   49  .073  44  .401   -56
 1900  .523   148  3.14   46  .076  43  .404   -53
 2000  .525   144  3.00   44  .080  43  .388   -61
 MSC XX 15 100 2000
 100   .478   -62 27.67  146  .011  65  .897   -18
 200   .491  -108 21.99  123  .018  53  .699   -26
 400   .495  -148 13.37  101  .024  50  .514   -33
 500   .495  -160 10.97   95  .027  51  .521   -31
 700   .498  -174  8.01   84  .033  53  .485   -33
 800   .503  -179  7.08   79  .036  54  .462   -28
 1000  .520   171  5.74   71  .043  54  .472   -37
 1200  .542   163  4.83   65  .050  53  .410   -42
 1300  .512   156  4.41   61  .053  54  .419   -40
 1400  .565   157  4.07   58  .055  54  .422   -46
 1600  .536   150  3.60   52  .063  54  .411   -49
 1700  .515   146  3.38   49  .066  54  .430   -46
 1800  .552   143  3.20   46  .071  52  .418   -52
 1900  .545   141  3.06   43  .074  52  .422   -49
 2000  .548   138  2.93   41  .078  52  .404   -57
 MSC YY 16 100 4000
 100   .830   -20  8.71  164  .016  74  .994    -8
 200   .793   -42  8.24  149  .031  66  .931   -15
 400   .720   -78  6.87  127  .049  49  .821   -23
 600   .641  -106  5.71  109  .060  37  .727   -32
 700   .609  -117  5.24  103  .065  34  .723   -34
 900   .754  -140  4.37   91  .068  30  .654   -37
 1000  .559  -150  3.98   86  .068  28  .641   -38
 1400  .553  -177  2.93   67  .070  24  .582   -45
 1600  .553   169  2.61   60  .069  25  .575   -49
 1700  .555   163  2.44   57  .071  26  .594   -49
 1900  .548   155  2.20   49  .072  28  .559   -52
 2000  .560   149  2.10   46  .074  28  .565   -55
 2500  .597   162  1.80   36  .079  27  .531   -77
 3000  .594   150  1.57   23  .091  31  .541   -90
 3500  .616   137  1.35    9  .107  32  .528  -110
 4000  .611   127  1.17   -3  .127  30  .558  -123
 MSC ZZ 16 100 4000
 100   .766   -26 12.63  160  .015  74  .979   -10
 200   .721   -52 11.66  144  .028  61  .892   -19
 400   .630   -92  9.04  120  .042  46  .747   -29
 600   .564  -121  7.11  103  .051  38  .650   -34
 800   .529  -144  5.79   91  .056  36  .603   -35
 1000  .519  -163  4.73   82  .059  34  .565   -39
 1200  .515  -175  3.97   73  .061  33  .530   -44
 1300  .515   176  3.66   69  .062  32  .531   -43
 1500  .498   165  3.21   61  .063  35  .506   -45
 1700  .520   156  2.84   56  .069  36  .531   -49
 1800  .533   153  2.69   52  .071  35  .517   -49
 2000  .531   143  2.42   45  .076  36  .501   -55
 2500  .569   156  2.13   36  .086  37  .458   -76
 3000  .560   146  1.84   24  .102  38  .469   -89
 3500  .592   134  1.60   10  .119  36  .455  -108
 4000  .579   123  1.39   -2  .139  32  .483  -122
 MSC S1 16 100 4000
 100   .630   -40 21.76  153  .013  69  .933   -15
 200   .576   -75 18.26  133  .023  55  .795   -25
 400   .504  -119 12.19  110  .032  47  .617   -33
 600   .474  -146  8.92   95  .037  45  .532   -35
 800   .469  -166  6.96   84  .045  46  .495   -35
 1000  .474   178  5.61   77  .049  48  .467   -38
 1200  .473   169  4.68   69  .055  47  .441   -43
 1300  .481   162  4.30   65  .058  46  .446   -42
 1500  .465   152  3.75   59  .063  49  .428   -44
 1700  .490   145  3.29   54  .070  48  .453   -48
 1900  .489   139  2.96   47  .077  47  .426   -50
 2000  .503   134  2.80   44  .082  47  .425   -54
 2500  .542   150  2.45   36  .091  45  .383   -75
 3000  .529   140  2.11   25  .112  43  .391   -88
 3500  .574   130  1.84   12  .131  39  .376  -107
 4000  .554   119  1.61    0  .151  33  .409  -121
 MSC S2 15 100 4000
 100   .544   -52 27.77  148  .012  67  .896   -17
 200   .502   -92 22.07  126  .020  55  .729   -28
 400   .461  -135 13.38  104  .028  50  .553   -33
 600   .450  -159  9.53   91  .034  51  .483   -34
 700   .442  -167  8.35   86  .038  50  .482   -35
 900   .454   177  6.57   78  .044  53  .441   -36
 1000  .465   170  5.88   74  .048  53  .438   -37
 1500  .461   147  3.91   58  .062  54  .401   -43
 1800  .499   138  3.24   49  .075  52  .419   -47
 1900  .486   135  3.08   47  .078  52  .402   -49
 2000  .518   156  3.10   49  .077  52  .372    -9
 2500  .538   148  2.54   36  .095  48  .359   -74
 3000  .536   139  2.21   25  .115  45  .368   -87
 3500  .570   128  1.91   12  .135  40  .354  -107
 4000  .565   119  1.69    0  .154  34  .391  -121
 MSC S3 10 200 2000
 200   .778   -49  6.99  138  .048  61  .875   -19
 400   .590   -89  5.21  112  .071  49  .740   -26
 600   .468  -117  3.97   96  .082  47  .637   -28
 800   .405  -137  3.11   82  .091  45  .601   -30
 1000  .361  -155  2.62   73  .102  47  .572   -33
 1200  .336  -172  2.27   67  .111  51  .564   -35
 1400  .331   169  1.98   56  .125  51  .537   -37
 1600  .345   156  1.84   50  .144  53  .545   -42
 1800  .347   145  1.60   43  .158  53  .543   -46
 2000  .377   136  1.45   36  .179  52  .552   -52
 MSC S4 10 200 2000
 200   .485   -84 13.70  116  .035  58  .670   -25
 400   .313  -125  7.72   94  .052  60  .555   -24
 600   .264  -150  5.30   84  .070  63  .495   -24
 800   .239  -167  3.99   74  .088  62  .491   -26
 1000  .224   176  3.28   67  .108  61  .472   -28
 1200  .229   163  2.78   62  .126  63  .475   -31
 1400  .233   148  2.43   54  .145  60  .452   -33
 1600  .258   138  2.22   48  .170  58  .462   -39
 1800  .266   130  1.96   42  .186  57  .455   -43
 2000  .294   124  1.75   36  .209  53  .459   -49
 MSC S5 15 100 2000
 100   .771   -29 12.75  150  .026  73  .971   -14
 200   .639   -55 10.70  130  .041  63  .807   -21
 400   .400   -87  6.92  104  .063  57  .650   -26
 500   .326   -97  5.78   97  .071  57  .582   -29
 700   .232  -112  4.30   85  .089  56  .585   -25
 800   .206  -123  3.79   80  .098  56  .501   -27
 1000  .168  -142  3.12   73  .116  57  .560   -31
 1100  .151  -146  2.88   68  .125  56  .505   -29
 1300  .131  -174  2.50   60  .147  54  .541   -35
 1400  .124   173  2.34   57  .157  54  .474   -36
 1600  .132   148  2.08   49  .174  51  .539   -38
 1700  .160   142  1.98   47  .188  51  .425   -40
 1800  .158   140  1.83   43  .192  49  .460   -60
 1900  .160   131  1.81   40  .207  47  .586   -51
 2000  .180   123  1.73   37  .216  47  .480   -43
 MSC S6 11 200 1200
 200   .943   -35  2.07  148  .039  69  .758   -12
 300   .906   -56  2.03  132  .059  62  .742   -17
 400   .861   -70  1.92  118  .065  50  .722   -22
 500   .794   -89  2.10  103  .083  41  .661   -25
 600   .727  -115  2.02   79  .090  23  .609   -47
 700   .649  -138  2.05   62  .099  13  .572   -53
 800   .596   179  1.97   32  .101  -7  .480   -80
 900   .563   166  1.73   16  .092 -15  .564   -90
 1000  .591   109  1.74  -12  .095 -34  .360  -102
 1100  .625   107  1.38  -33  .081 -45  .481  -138
 1200  .506    66  1.59  -60  .097 -59  .375  -131
 MSC S7 11 200 1200
 200   .933   -39  2.76  145  .032  68  .735   -12
 300   .885   -61  2.63  129  .050  63  .721   -16
 400   .827   -77  2.46  114  .052  52  .694   -21
 500   .737   -99  2.61   97  .065  44  .633   -22
 600   .669  -126  2.48   74  .068  30  .586   -44
 700   .580  -151  2.45   56  .075  22  .552   -48
 800   .567   165  2.23   28  .076   4  .466   -75
 900   .517   152  1.96   12  .072   0  .557   -86
 1000  .587    97  1.90  -14  .078 -13  .371   -95
 1100  .613    98  1.56  -34  .073 -23  .476  -133
 1200  .505    54  1.74  -61  .091 -37  .401  -123
 MSC S8 11 200 1200
 200   .922   -41  3.06  144  .026  69  .759   -11
 300   .872   -61  2.90  128  .041  68  .747   -15
 400   .788   -77  2.73  113  .041  56  .722   -20
 500   .673  -104  2.86   95  .051  50  .666   -21
 600   .615  -136  2.65   70  .052  37  .611   -42
 700   .545  -164  2.51   53  .055  33  .587   -45
 800   .577   159  2.25   27  .057  22  .516   -70
 900   .524   149  1.95   12  .058  20  .605   -83
 1000  .579    98  1.96  -11  .070  10  .442   -91
 1100  .603    95  1.60  -33  .070  -2  .528  -130
 1200  .482    51  1.79  -58  .090 -16  .475  -122
 MSC S9 9 200 1000
 200   .930   -55  1.84  122  .090  39  .673   -41
 300   .853   -88  1.78   93  .124  14  .598    -5
 400   .783  -122  1.70   61  .151 -10  .524   -91
 500   .701  -163  1.62   30  .165 -38  .421  -120
 600   .686   157  1.41   -1  .155 -64  .362  -152
 700   .686   132  1.18  -28  .141 -84  .381  -179
 800   .692   116  1.00  -53  .129 -103 .427   159
 900   .692   101   .87  -73  .115 -120 .476   137
 1000  .694    84   .78  -96  .102 -130 .503   116
 MSC S10 9 200 1000
 200   .920   -63  2.70  119  .081   39 .634   -43
 300   .825   -99  2.52   88  .107   14 .545   -67
 400   .743  -135  2.27   57  .126  -11 .461   -93
 500   .681  -177  2.07   27  .131  -37 .355  -122
 600   .685   146  1.76   -3  .120  -60 .301  -154
 700   .684   124  1.43  -27  .107  -77 .326   178
 800   .687   110  1.23  -51  .099  -94 .373   157
 900   .687    96  1.07  -71  .089 -109 .425   136
 1000  .692    80   .97  -93  .082 -124 .453   117
 MSC S11 9 200 1000
 200   .867   -77  3.61  110  .072   34 .584   -45
 300   .750  -117  3.17   78  .089    9 .484   -68
 400   .678  -157  2.76   46  .098  -13 .399   -92
 500   .639   160  2.38   17  .096  -36 .301  -119
 600   .661   126  1.93  -11  .087  -54 .261  -152
 700   .657   108  1.57  -34  .078  -67 .293   179
 800   .659    94  1.35  -57  .075  -81 .344   158
 900   .648    81  1.20  -76  .000  141 .393   137
 1000  .647    64  1.09  -99  .066 -103 .424   118
 AVA BB 9 500 6000
 500  .702 -156 8.713 96 .039 33 .478 -50 
 1000 .738  176 4.632 72 .045 31 .368 -59 
 1500 .764  159 3.138 53 .052 34 .352 -72 
 2000 .768  148 2.335 37 .059 36 .357 -86 
 2500 .775  136 1.869 21 .070 37 .372 -103
 3000 .791  124 1.540  6 .084 35 .409 -121
 4000 .827  103 1.118 -24 .117 28 .473 -150 
 5000 .845   83  .838 -48 .152 14 .567 178
 6000 .913   64  .672 -69 .196 -0.0 .694 152
 AVA CC 9 500 8000
 500  .710 -98 9.158 117 .036 43 .800 -28 
 1000 .665 -145 5.715 86 .045 25 .681 -41 
 2000 .646  172 3.042 48 .051 13 .642 -64 
 3000 .644  145 2.066 16 .058 8 .655 -90
 4000 .648  122 1.547 -13 .068 1 .679 -114
 5000 .640  102 1.218 -39 .081 -7 .711 -142 
 6000 .626   84 .972 -65 .094 -17 .759 -166 
 7000 .573   65 .797 -90 .111 -30 .818 173
 8000 .489   39 .686 -114 .136 -46 .859 159 
 AVA DD 9 500 8000
 500  .726  -58 6.874 137 .041 59 .913 -22
 1000 .625 -104 5.339 105 .060 38 .786 -38
 2000 .530 -163 3.260  64 .073 19 .682 -59
 3000 .515  159 2.314  31 .079 11 .653 -80
 4000 .525  130 1.778   3 .088  6 .656 -99
 5000 .535  105 1.452 -22 .103 1 .667 -124
 6000 .541   84 1.194 -45 .120 -6 .705 -147 
 7000 .510   64 1.005 -69 .142 -17 .761 -168
 8000 .463   39  .874 -90 .170 -29 .812 178 
 AVA EE 9 500 8000
 500  .653 -102 8.887 117 .044 43 .762 -32
 1000 .629 -149 5.554  86 .054 26 .617 -45
 2000 .618  167 2.961  48 .065 14 .562 -68
 3000 .615  139 2.026 17 .076   4 .572 -92
 4000 .617  114 1.534 -12 .089 -5 .594 -115 
 5000 .605  93 1.235 -38 .106 -15 .625 -142 
 6000 .586  72 1.016 -63 .122 -27 .683 -166 
 7000 .519  48  .858 -88 .141 -43 .749  173 
 8000 .439  14  .753 -113 .170 -60 .797 159 
 AVA FF 7 500 6000
 500 .754 -173 6.945 83 .037 20 .423 -101 
 1000 .769 169 3.686 52 .040 15 .423 -123 
 2000 .704 144 2.101 .3 .051 9 .582 -149
 3000 .491 121 1.740 -58 .059 -21 .782 -175 
 4000 .405 154 1.351 -134 .017 -93 .933 152 
 5000 .741 131 .783 152 .056 67 .854 120
 6000 .843 91 .557 89 .105 21 .747 91 
 AVA GG 7 500 6000
 500 .757 -173 6.251 83 .037 21 .459 -96
 1000 .778 168 3.315 52 .040 15 .459 -120 
 2000 .717 143 1.871 -.5 .051 11 .615 -150
 3000 .492 117 1.558 -59 .062 -18 .800 -176 
 4000 .381 158 1.206 -137 .021 -90 .938 151 
 5000 .746 132 .682 148 .056 66 .866 119
 6000 .847 92 .488 85 .105 20 .770 89 
 AVA HH 9 500 8000
 500 .924 -30 5.488 154 .031 60 .519 -24
 1000 .877 -56 5.070 135 .052 48 .464 -40 
 2000 .797 -103 4.062 101 .080 25 .376 -71
 3000 .758 -140 3.247 72 .092 6 .327 -99
 4000 .727 -168 2.663 47 .095 -9 .290 -121
 5000 .713 167 2.229 24 .098 -19 .285 -145
 6000 .712 147 1.897 5 .100 -29 .312 -168 
 7000 .709 131 1.668 -13 .102 -36 .358 175
 8000 .686 117 1.501 -31 .107 -43 .396 164
 AVA II 9 500 8000
 500 .918 -33 6.827 152 .023 57 .575 -21
 1000 .866 -61 6.197 132 .037 47 .515 -34 
 2000 .784 -110 4.779 97 .055 27 .425 -58 
 3000 .750 -148 3.720 68 .062 11 .377 -81 
 4000 .727 -175 3.022 43 .064 1 .346 -99
 5000 .717 161 2.507 21 .068 -6 .337 -121 
 6000 .719 141 2.123 2 .072 -11 .356 -145 
 7000 .717 126 1.855 -17 .079 -16 .403 -165 
 8000  .695 112 1.659 -35 .089 -23 .451 -179
 AVA JJ 11 500 12000
 500   .994   -11.6  4.362  170.7  .022  85.6  .554   -3.5
 1000  .971   -22.8  4.288  161.7  .042  81.1  .528   -6.6
 2000  .917   -45.2  4.136  144.6  .080  70.3  .439  -20.0
 3000  .831   -66.6  3.790  127.7  .108  60.2  .376  -25.0
 4000  .708   -82.7  3.307  113.8  .122  52.9  .361  -34.0
 5000  .642   -99.6  2.923  101.7  .132  49.0  .366  -42.0
 6000  .620  -115.7  2.607   93.   .138  46.2  .350  -50.0
 7000  .633  -128.6  2.357   84.1  .144  44.5  .305  -60. 
 8000  .647  -138.7  2.193   76.5  .149  42.3  .236  -72. 
 10000 .670  -165.6  1.964   57.9  .162  34.1  .045 -123. 
 12000 .674   163.9  1.696   35.3  .171  20.6  .131  160. 
 AVA KK 11 500 12000
 500   .989   -12.9  5.431  169.4  .018  85.   .584   -3.4
 1000  .959   -25.3  5.289  159.1  .034  80.9  .552   -5.2
 2000  .894   -48.7  4.837  140.6  .064  72.6  .445   -20.
3000  .811   -70.9  4.405  126.1  .087  62.3  .404   -25.
 4000  .685   -87.9  3.865  110.8  .097  54.6  .373   -34.
 5000  .585  -109.1  3.294   95.9  .098  44.9  .338   -42.
 6000  .584  -116.8  2.888   91.   .106  59.3  .358   -50.
 7000  .607  -132.3  2.564   84.5  .126  55.7  .326   -60.
 8000  .604  -143.   2.453   76.3  .125  52.8  .306   -72.
 10000 .646  -169.5  2.187   57.3  .137  48.3  .147  -123.
 12000 .690   163.8  1.865   35.9  .147  37.1  .047   160.
 AVA LL 11 500 12000
 500   .987   -16.1  4.083  164.8  .018  78.   .526   -12.4 
 1000  .969   -32.1  4.026  150.4  .036  68.8  .514   -28.8 
 2000  .928   -64.5  3.913  121.3  .068  45.7  .483   -49.1 
 3000  .869   -98.2  3.613   93.1  .093  23.5  .434   -75.
 4000  .782  -126.5  3.192   66.8  .106   3.3  .389   -97.7 
 5000  .741  -155.5  2.849   41.9  .115 -14.   .352  -119.8 
 6000  .719  179.0  2.543   20.1   .117  -29.8   .339 -148.5
 7000  .720   156.3  2.271   -1.9  .118 -43.8  .338  -159.4 
 8000  .692   139.2  2.027  -21.6  .116 -57.   .349  -174.1 
 10000 .687   107.6  1.727  -59.8  .114 -81.9  .381   158.3 
 12000 .818    74.2  1.565 -102.2  .113 -110.6 .454   127.7 
 AVA MM 11 500 12000
 500   .984   -17.2  5.178  163.7  .014  79.2  .573   -12.2 
 1000  .963  -34.6  5.076  148.4   .027   69.3   .559  -22.4
 2000  .907   -69.3  4.822  118.1  .051  47.1  .526   -45.
 3000  .841  -104.3  4.346   89.1  .067  26.2  .474   -63.8 
 4000  .753  -133.2  3.770   63.0  .076   7.9  .433   -87.5 
 5000  .713  -161.4  3.303   38.4  .081  -6.6  .400  -107.4 
 6000  .697   173.2  2.919   17.1  .082 -19.3  .392  -126.3 
 7000  .700   151.2  2.585  -4.8   .084 -30.4  .399  -145.1 
 8000  .671   135.   2.289 -24.4   .085 -40.5  .416   -160.9
 10000 .668   104.1  1.939 -62.0   .089 -60.5  .464    169.9
 12000 .753    73.2  1.779 -106.3  .097 -86.6  .564    134.7
 RTN AA 11 2000 12000 
 2000 .96 -18 2.01 160 .015 103 .83 -11 
 3000 .93 -28 1.88 149 .022 102 .83 -14 
 4000 .90 -37 1.76 140 .028 98 .83 -17
 5000 .87 -46 1.65 132 .035 92 .83 -19
 6000 .84 -55 1.55 124 .041 85 .82 -23
 7000 .81 -64 1.44 117 .045 80 .82 -27
 8000 .78 -73 1.33 110 .049 76 .81 -31
 9000 .76 -82 1.24 104 .054 72 .80 -33
 10000 .74 -90 1.15 99 .059 70 .80 -34
 11000 .72 -98 1.05 96 .065 73 .79 -36
 12000 .70 -105 .96 94 .071 76 .79 -39
 RTN BB 11 2000 12000 
 2000 .97 -26 2.80 155 .013 112 .82 -11 
 3000 .94 -37 2.61 144 .020 107 .82 -14 
 4000 .91 -48 2.43 135 .026 103 .82 -16 
 5000 .88 -58 2.26 126 .031 99 .82 -19
 6000 .84 -67 2.10 119 .035 96 .81 -24
 7000 .81 -76 1.94 113 .038 93 .81 -28
 8000 .78 -85 1.79 107 .041 91 .80 -32
 9000 .76 -94 1.64 101 .045 90 .79 -34
 10000 .74 -102 1.51 96 .048 88 .79 -36 
 11000 .73 -110 1.40 93 .051 87 .78 -38 
 12000 .71 -117 1.30 91 .055 87 .78 -40 
 RTN CC 11 2000 12000 
 2000 .92 -34 1.96 144 .026 78 .74 -21
 3000 .87 -48 1.83 130 .038 77 .74 -26
 4000 .83 -62 1.71 117 .050 73 .75 -31
 5000 .80 -75 1.60 104 .060 67 .76 -36
 6000 .78 -89 1.51 92 .068 60 .75 -43 
 7000 .75 -103 1.40 80 .074 55 .75 -51
 8000 .73 -117 1.30 69 .080 51 .74 -58
 9000 .70 -131 1.19 59 .087 47 .73 -62
 10000 .67 -144 1.07 50 .093 45 .73 -64 
 11000 .65 -156 .94 44 .100 48 .72 -67
 12000 .63 -165 .80 39 .106 51 .72 -72
 RTN DD 11 2000 12000 
 2000 .93 -46 3.20 139 .020 79 .72 -22
 3000 .86 -62 2.95 125 .030 79 .73 -26
 4000 .80 -77 2.71 112 .039 75 .74 -32
 5000 .76 -91 2.47 98 .047 69 .74 -38 
 6000 .73 -105 2.24 87 .053 64 .72 -45
 7000 .72 -118 2.01 76 .058 57 .71 -52
 8000 .71 -131 1.80 66 .063 53 .70 -58
 9000 .69 -144 1.60 56 .068 51 .70 -63
 10000 .67 -156 1.41 48 .073 53 .71 -66 
 11000 .66 -166 1.23 42 .078 60 .71 -69 
 12000 .64 -174 1.06 37 .083 65 .71 -73 
 MBI AA 5 2000 10000
 2000 .966 -46 1.778 135 .042 54 .676 -40 
 4000 .924 -79 1.551 101 .063 27 .720 -59 
 6000 .912 -105 1.485 70 .052 13 .700 -79 
 8000 .794 -148 1.450 34 .035 8 .607 -120 
 10000 .825 163 1.462 -17 .016 59 .705 -162 
 MBI BB 6 2000 12000
 2000 .935 -47 2.848 133 .040 54 .758 -33 
 4000 .835 -88 2.469 92 .065 21 .710 -62
 6000 .800 -119 2.333 66 .054 14 .713 -76 
 8000 .709 -164 2.286 28 .048 -9 .643 -98 
 10000 .658 156 1.805 -14 .052 -59 .599 -139
 12000 .713 130 1.488 -37 .044 -37 .480 177 
 MBI CC 6 2000 12000
  2000 .916 -53 3.864 131 .032 55 .676 -32
  4000 .787 -98 3.203 89 .048 25 .632 -61 
  6000 .742 -130 2.928 62 .034 39 .657 -71
  8000 .661 -177 2.751 23 .035 27 .604 -92
  10000 .640 144 2.160 -16 .037 -29 .580 -134 
  12000 .720 121 1.770 -38 .046 10 .433 -178
 MBI DD 6 2000 12000
  2000 .977 -47 2.239 133 .040 50 .767 -38
  4000 .966 -77 2.018 102 .044 33 .772 -59
  6000 .933 -108 1.928 72 .046 15 .767 -84
  8000 .912 -145 1.862 39 .047 -7 .700 -115 
  10000 .891 179 1.641 -2 .046 -25 .692 -149
  12000 .881 155 1.462 -28 .045 -45 .700 -178 
 MBI EE 6 2000 12000
  2000 .972 -50.1 3.199 132.7 .034 50.1 .724 -37.7
  4000 .933 -81 2.851 101 .037 36 .741 -57
  6000 .891 -115 2.692 71 .038 23 .724 -82
  8000 .861 -154 2.570 37 .036 11 .676 -111 
  10000 .841 -173 2.291 2 .035 -4 .653 -142 
  12000 .841 148 1.820 -26 .035 -15 .653 -173 
 MBI FF 6 2000 12000
  2000 .895 -74 2.900 114 .053 40 .579 -51
  4000 .786 -124 2.427 67 .068 10 .544 -86
  6000 .718 -162 1.942 32 .040 51 .535 -112 
  8000 .751 138 1.582 -21 .066 15 .546 -178 
  10000 .817 104 1.023 -60 .078 1 .674 150
  12000 .819 85 .797 -95 .097 -28 .811 115
 MBI GG 6 2000 12000
  2000 .837 -87 4.400 107 .039 42.55 .505 -52 
  4000 .702 -140 3.100 61 .046 25 .475 -84
  6000 .634 -178 2.598 28 .058 76 .494 -105 
  8000 .718 124 2.066 -24 .085 30 .508 -173 
  10000 .777 94 1.375 -61 .099 6 .653 153 
  12000 .769 78 1.063 -97 .115 -25 .796 118 
 MBI HH 11 2000 12000 
  2000 .928 -37 2.52 142 .048 63 .708 -20 
  3000 .891 -52 2.38 131 .062 52 .668 -26 
  4000 .804 -70 2.21 120 .077 42 .613 -33 
  5000 .759 -83 2.15 112 .094 28 .562 -39 
  6000 .696 -96 2.08 102 .055 -7 .519 -43 
  7000 .676 -107 2.02 93 .1 45.5 .476 -49 
  8000 .661 -126 2.02 83 .126 24.5 .424 -55 
  9000 .631 -147 1.98 6.8 .164 13 .355 -66
  11000 .638 -163 1.85 52 .139 0 .316 -78
  11000 .624 -177 1.75 41 .14 -10 .282 -90
 MBI II 11 2000 12000
 2000 .944 -42 3.1 144.5 .04 64 .750 -23
 3000 .933 -54 2.82 133.5 .05 55 .712 -30
 4000 .866 -72.5 2.6 121 .062 44 .668 -37
 5000 .827 -80 2.5 113 .076 33 .618 -44
 6000 .794 -89 2.45 105 .075 7.5 .579 -50
 7000 .776 -100 2.4 97.5 .073 27.5 .532 -56
 8000 .750 -112 2.4 87 .095 20 .487 -64
 9000 .741 -131 2.39 70 .105 7 .437 -77
 10000 .741 -152 2.2 53 .11 -2 .398 -87
 11000 .729 -172 2.06 41 .111 -12 .363 -96.5
 12000 .724 174 1.1 30 .11 -19 .325 -107
 MBI JJ 11 2000 12000
 2000 .933 -49 4.1 141.5 .029 67.5 .684 -21.5
 3000 .920 -64 3.75 129 .042 54 .676 -24.5
 4000 .861 -76.5 3.5 115 .052 42 .649 -28.5
 5000 .818 -88.5 3.25 104 .061 27.5 .613 -35
 6000 .781 -98.5 3.2 99 .053 13.5 .569 -42
 7000 .759 -110 3.. 90 .049 30 .531 -49
 8000 .741 -125 2.95 82 .066 19 .487 -58
 9000 .696 -141 2.75 66 .069 12 .434 -68
 10000 .700 -158 2.5 51 .071 3 .380 -80
 11000 .716 -176 2.2 39 .071 -5.5 .329 -91
 12000 .741 168 2.0 30 .072 -17 .266 -106.5
 MBI KK 11 2000 12000
 2000 .856 -84 5 122 .05 48 .484 -37
 3000 .841 -102 4.4 108 .06 36 .460 -44
 4000 .832 -118 3.4 92 .06 19 .437 -52
 5000 .804 -132 2.8 83 .055 3 .423 -60
 6000 .804 -142 2.4 74 .04 -10 .417 -72
 7000 .818 -152 2.1 66 .029 26 .412 -82.5
 8000 .832 -159.5 1.9 60 .04 45 .412 -93
 9000 .841 -165 1.7 52 .045 22 .410 -104
 10000 .861 -172 1.5 47 .039 22 .414 -114
 11000 .876 -178 1.3 40 .045 34 .419 -123
 12000 .891 175 1.1 35 .063 30 .422 -131
 MAI AA 10 110 1000
 110 .667 -83.6 8.740 122.6 .040 48.9 .765 -21.7
 200 .551 -116.0 6.026 104.7 .054 45.7 .649 -25.8
 300 .496 -138.8 4.324 92.4 .064 48.1 .597 -28.4
 400 .475 -155.0 3.455 83.1 .070 50.9 .578 -30.7
 500 .466 -167.2 2.798 75.0 .080 55.8 .570 -32.4
 600 .467 -178.2 2.388 69.1 .088 59.9 .551 -35.6
 700 .470 174.0 2.131 62.1 .098 63.3 .528 -38.6
 800 .474 167.0 1.878 57.3 .114 65.4 .511 -44.3
 900 .469 161.1 1.726 52.4 .127 67.1 .506 -50.4
 1000 .464 153.6 1.582 46.3 .145 70.0 .503 -56.4
 MAI BB 10 110 1000
